,Map,Round_ID,Round_Number,Player_ID,Agent_ID,Round_Score,Weapon_ID,Armor_ID,Remaining_Credits,Spent_Credits,Loadout_Value,Survived,kast
18192,Lotus,2506538,18,4509,2,157,9,2.0,2050,1850,2550,False,True
18193,Lotus,2506538,18,4157,2,53,4,2.0,1550,1700,4600,False,True
18194,Lotus,2506538,18,1091,6,239,11,1.0,1400,600,1000,False,True
18195,Lotus,2506538,18,3599,5,492,19,,1100,1100,1500,False,True
18196,Lotus,2506538,18,74,6,14,4,2.0,1700,1600,4300,False,False
18197,Lotus,2506538,18,1994,11,602,4,2.0,0,400,4550,False,True
18198,Lotus,2506538,18,11412,19,54,11,,1400,500,700,False,True
18199,Lotus,2506538,18,1804,11,476,19,,1150,1500,1750,True,True
18200,Lotus,2506539,19,3842,3,300,12,,1800,1100,600,False,True
18201,Lotus,2506539,19,269,19,0,9,1.0,1700,1950,1950,False,True
18202,Lotus,2506539,19,4509,2,377,4,2.0,750,4600,4400,False,True
18203,Lotus,2506539,19,4157,2,94,19,1.0,1550,1900,1900,False,False
18204,Lotus,2506539,19,1091,6,215,4,2.0,400,4500,4500,True,True
18205,Lotus,2506539,19,3599,5,69,4,2.0,300,4500,4500,True,True
18206,Lotus,2506539,19,74,6,42,19,1.0,1700,1900,1900,False,False
18207,Lotus,2506539,19,1994,11,21,13,,1700,1400,1550,False,False
18208,Lotus,2506539,19,11412,19,235,4,1.0,700,4000,4000,True,True
18209,Lotus,2506539,19,1804,11,303,6,2.0,3250,1600,4650,True,True
18210,Lotus,2506540,20,3842,3,166,6,1.0,500,3900,3400,False,True
18211,Lotus,2506540,20,269,19,75,4,1.0,100,4000,4000,False,True
18212,Lotus,2506540,20,4509,2,40,4,2.0,2850,4300,4400,False,False
18213,Lotus,2506540,20,4157,2,334,4,1.0,150,3800,3800,False,True
18214,Lotus,2506540,20,1091,6,644,4,2.0,2300,1600,4500,False,True
18215,Lotus,2506540,20,3599,5,340,4,2.0,3000,600,4500,True,True
18216,Lotus,2506540,20,74,6,220,6,2.0,0,4100,4300,False,True
18217,Lotus,2506540,20,1994,11,360,4,1.0,300,3800,4050,False,True
18218,Lotus,2506540,20,11412,19,274,4,2.0,2500,1700,4600,False,True
18219,Lotus,2506540,20,1804,11,0,6,2.0,2550,1500,4650,False,False
18220,Lotus,2506541,21,3842,3,163,5,2.0,50,3550,3050,False,True
18221,Lotus,2506541,21,269,19,65,16,1.0,100,2900,3100,False,False
18222,Lotus,2506541,21,4509,2,0,4,2.0,1850,4300,4600,False,True
18223,Lotus,2506541,21,4157,2,279,16,1.0,200,3050,2850,False,True
18224,Lotus,2506541,21,1091,6,338,6,2.0,1700,4300,4500,True,True
18225,Lotus,2506541,21,3599,5,143,4,2.0,6300,400,4500,False,True
18226,Lotus,2506541,21,74,6,174,16,1.0,250,2850,3050,False,True
18227,Lotus,2506541,21,1994,11,365,16,1.0,250,3150,3400,False,True
18228,Lotus,2506541,21,11412,19,918,4,2.0,2100,3900,4600,True,True
18229,Lotus,2506541,21,1804,11,0,6,2.0,1450,4400,4650,False,True
18230,Icebox,2506542,1,3842,20,0,11,,150,650,650,False,False
18231,Icebox,2506542,1,269,4,30,12,,0,800,800,False,False
18232,Icebox,2506542,1,4509,21,0,12,,0,800,800,True,True
18233,Icebox,2506542,1,4157,12,0,12,,100,700,700,False,False
18234,Icebox,2506542,1,1091,6,0,11,1.0,0,800,600,False,True
18235,Icebox,2506542,1,3599,5,434,11,1.0,0,800,400,True,True
18236,Icebox,2506542,1,74,5,0,12,,100,700,700,False,False
18237,Icebox,2506542,1,1994,6,283,11,1.0,0,800,800,False,True
18238,Icebox,2506542,1,11412,4,672,12,,0,800,800,True,True
18239,Icebox,2506542,1,1804,11,142,12,,50,750,900,True,True
18240,Icebox,2506543,2,3842,20,0,11,,1850,500,650,False,True
18241,Icebox,2506543,2,269,4,177,11,,1900,300,300,False,True
18242,Icebox,2506543,2,4509,21,30,12,2.0,1450,1550,2050,False,True
18243,Icebox,2506543,2,4157,12,295,13,,1500,800,800,False,True
18244,Icebox,2506543,2,1091,6,719,5,1.0,150,2850,2850,False,True
18245,Icebox,2506543,2,3599,5,449,19,2.0,700,2700,2300,True,True
18246,Icebox,2506543,2,74,5,78,11,,1700,600,600,False,True
18247,Icebox,2506543,2,1994,6,0,11,,2200,200,200,False,False
18248,Icebox,2506543,2,11412,4,0,5,2.0,0,3600,4100,True,True
18249,Icebox,2506543,2,1804,11,0,19,2.0,350,2700,3350,True,True
18250,Icebox,2506544,3,3842,20,0,6,2.0,200,4050,4550,False,False
18251,Icebox,2506544,3,269,4,340,4,2.0,50,4450,4600,False,True
18252,Icebox,2506544,3,4509,21,65,4,2.0,250,4200,4450,False,True
18253,Icebox,2506544,3,4157,12,0,4,2.0,0,4100,4100,False,False
18254,Icebox,2506544,3,1091,6,888,5,2.0,2150,1600,3450,False,True
18255,Icebox,2506544,3,3599,5,286,4,2.0,600,3500,4100,True,True
18256,Icebox,2506544,3,74,5,292,6,2.0,200,3900,4500,False,True
18257,Icebox,2506544,3,1994,6,0,4,2.0,100,4500,4500,False,False
18258,Icebox,2506544,3,11412,4,35,5,2.0,2850,150,4250,True,True
18259,Icebox,2506544,3,1804,11,150,6,2.0,300,3050,5150,True,True
18260,Icebox,2506545,4,3842,20,25,12,1.0,2050,1050,1550,False,True
18261,Icebox,2506545,4,269,4,0,13,1.0,1550,1600,1900,False,False
18262,Icebox,2506545,4,4509,21,190,6,2.0,1700,4450,4450,True,True
18263,Icebox,2506545,4,4157,12,0,19,1.0,1050,1850,2050,False,False
18264,Icebox,2506545,4,1091,6,161,6,2.0,1250,4500,4300,True,True
18265,Icebox,2506545,4,3599,5,255,4,2.0,3200,600,3900,False,True
18266,Icebox,2506545,4,74,5,299,19,1.0,1600,1700,2100,False,True
18267,Icebox,2506545,4,1994,6,279,13,,2000,1000,1400,False,True
18268,Icebox,2506545,4,11412,4,191,6,2.0,2550,400,5100,True,True
18269,Icebox,2506545,4,1804,11,350,6,2.0,2000,1500,5150,False,True
18270,Icebox,2506546,5,3842,20,0,6,2.0,550,4400,4550,False,False
18271,Icebox,2506546,5,269,4,196,4,2.0,400,4050,4600,False,True
18272,Icebox,2506546,5,4509,21,130,6,2.0,4650,250,4450,False,True
18273,Icebox,2506546,5,4157,12,0,4,1.0,100,3850,3850,False,False
18274,Icebox,2506546,5,1091,6,94,6,2.0,3850,600,4300,False,True
18275,Icebox,2506546,5,3599,5,328,4,2.0,1900,4500,4100,True,True
18276,Icebox,2506546,5,74,5,740,6,2.0,600,4100,4500,False,True
18277,Icebox,2506546,5,1994,6,0,4,2.0,600,4500,4500,False,False
18278,Icebox,2506546,5,11412,4,397,6,2.0,4050,1700,5100,True,True
18279,Icebox,2506546,5,1804,11,373,6,2.0,900,4300,4650,False,True
18280,Icebox,2506547,6,3842,20,0,5,2.0,50,3700,3700,False,False
18281,Icebox,2506547,6,269,4,0,4,1.0,100,3700,3700,False,False
18282,Icebox,2506547,6,4509,21,474,6,2.0,3200,4450,4450,True,True
18283,Icebox,2506547,6,4157,12,80,4,1.0,0,3300,3500,False,True
18284,Icebox,2506547,6,1091,6,41,6,2.0,2750,4300,4300,True,True
18285,Icebox,2506547,6,3599,5,26,4,2.0,3500,1600,4500,False,False
18286,Icebox,2506547,6,74,5,542,6,1.0,300,3900,3900,False,True
18287,Icebox,2506547,6,1994,6,40,4,1.0,300,3500,3900,False,False
18288,Icebox,2506547,6,11412,4,110,6,2.0,3850,700,5100,False,True
18289,Icebox,2506547,6,1804,11,696,6,2.0,2600,4400,4650,True,True
18290,Icebox,2506548,7,3842,20,0,12,1.0,1700,1550,1550,False,False
18291,Icebox,2506548,7,269,4,280,13,1.0,1400,1900,1900,False,True
18292,Icebox,2506548,7,4509,21,39,6,2.0,5300,1300,4450,False,False
18293,Icebox,2506548,7,4157,12,260,16,1.0,400,2800,3000,False,True
18294,Icebox,2506548,7,1091,6,180,6,2.0,5150,600,4300,True,True
18295,Icebox,2506548,7,3599,5,540,4,2.0,2000,4500,3900,False,True
18296,Icebox,2506548,7,74,5,0,13,1.0,2100,1800,1800,False,True
18297,Icebox,2506548,7,1994,6,339,13,1.0,2100,1400,1800,False,True
18298,Icebox,2506548,7,11412,4,280,4,2.0,2250,4600,4600,False,True
18299,Icebox,2506548,7,1804,11,236,6,2.0,5800,400,4650,True,True
18300,Icebox,2506549,8,3842,20,300,6,2.0,400,4200,4550,False,True
18301,Icebox,2506549,8,269,4,0,4,2.0,50,4450,4600,False,False
18302,Icebox,2506549,8,4509,21,239,6,2.0,4400,3900,4450,True,True
18303,Icebox,2506549,8,4157,12,50,11,2.0,2100,1400,1550,False,True
18304,Icebox,2506549,8,1091,6,858,6,2.0,7750,600,4300,True,True
18305,Icebox,2506549,8,3599,5,260,4,2.0,900,4500,4100,False,True
18306,Icebox,2506549,8,74,5,509,6,2.0,900,4100,4500,False,True
18307,Icebox,2506549,8,1994,6,54,4,2.0,1100,4100,4500,False,False
18308,Icebox,2506549,8,11412,4,40,4,2.0,4050,4300,4600,False,True
18309,Icebox,2506549,8,1804,11,0,6,2.0,4600,1500,4650,False,False
18310,Icebox,2506550,9,3842,20,0,6,1.0,50,3450,3800,False,False
18311,Icebox,2506550,9,269,4,78,16,1.0,300,2650,2950,False,False
18312,Icebox,2506550,9,4509,21,41,6,2.0,7050,550,4450,False,True
18313,Icebox,2506550,9,4157,12,340,4,2.0,450,4550,4750,False,True
18314,Icebox,2506550,9,1091,6,173,6,2.0,2900,1400,4300,False,True
18315,Icebox,2506550,9,3599,5,158,15,2.0,2500,6300,6100,False,True
18316,Icebox,2506550,9,74,5,280,6,2.0,100,4100,4500,False,True
18317,Icebox,2506550,9,1994,6,260,4,1.0,300,3700,3900,False,True
18318,Icebox,2506550,9,11412,4,294,4,2.0,2750,4300,4600,True,True
18319,Icebox,2506550,9,1804,11,680,6,2.0,3200,4400,4650,True,True
18320,Icebox,2506551,10,3842,20,0,19,2.0,200,2750,2750,False,False
18321,Icebox,2506551,10,269,4,260,16,1.0,0,3200,3350,False,True
18322,Icebox,2506551,10,4509,21,240,6,2.0,4850,4150,4450,False,True
18323,Icebox,2506551,10,4157,12,1190,4,1.0,50,3500,3500,True,True
18324,Icebox,2506551,10,1091,6,130,6,2.0,1400,4500,4300,False,True
18325,Icebox,2506551,10,3599,5,105,6,2.0,1200,4500,4100,False,True
18326,Icebox,2506551,10,74,5,0,18,2.0,200,3000,3200,False,True
18327,Icebox,2506551,10,1994,6,50,16,1.0,550,2850,3250,True,True
18328,Icebox,2506551,10,11412,4,40,4,2.0,5550,400,4600,False,False
18329,Icebox,2506551,10,1804,11,300,6,2.0,5400,1400,4650,False,True
18330,Icebox,2506552,11,3842,20,0,6,1.0,50,3450,3950,True,True
18331,Icebox,2506552,11,269,4,300,6,2.0,1800,1700,4600,False,True
18332,Icebox,2506552,11,4509,21,0,6,2.0,2500,4450,4450,False,False
18333,Icebox,2506552,11,4157,12,40,4,1.0,700,3450,3850,False,False
18334,Icebox,2506552,11,1091,6,0,6,2.0,1900,4500,4300,False,False
18335,Icebox,2506552,11,3599,5,0,19,2.0,600,2500,2100,False,False
18336,Icebox,2506552,11,74,5,480,6,2.0,2100,4300,4500,True,True
18337,Icebox,2506552,11,1994,6,580,4,1.0,350,600,3900,True,True
18338,Icebox,2506552,11,11412,4,80,4,2.0,2850,4600,4600,False,False
18339,Icebox,2506552,11,1804,11,578,6,2.0,200,4400,4650,False,True
18340,Icebox,2506553,12,3842,20,25,6,2.0,1400,1950,4850,False,True
18341,Icebox,2506553,12,269,4,280,4,2.0,950,4350,4900,False,True
18342,Icebox,2506553,12,4509,21,45,6,2.0,700,4200,4750,False,True
18343,Icebox,2506553,12,4157,12,154,15,2.0,2700,6000,6550,True,True
18344,Icebox,2506553,12,1091,6,16,6,2.0,200,4100,4300,False,False
18345,Icebox,2506553,12,3599,5,5,19,2.0,300,2700,2100,False,False
18346,Icebox,2506553,12,74,5,929,6,2.0,500,400,4500,True,True
18347,Icebox,2506553,12,1994,6,35,4,2.0,2550,1700,4800,True,True
18348,Icebox,2506553,12,11412,4,603,4,2.0,1050,4200,4900,False,True
18349,Icebox,2506553,12,1804,11,0,16,1.0,100,2900,3150,False,False
18350,Icebox,2506554,13,3842,20,26,11,,150,650,650,False,False
18351,Icebox,2506554,13,269,4,169,12,,0,800,800,False,False
18352,Icebox,2506554,13,4509,21,50,12,,0,800,800,True,True
18353,Icebox,2506554,13,4157,12,263,12,,100,700,700,False,True
18354,Icebox,2506554,13,1091,6,42,11,1.0,0,800,800,False,False
18355,Icebox,2506554,13,3599,5,24,11,1.0,0,800,800,True,True
18356,Icebox,2506554,13,74,5,0,11,1.0,0,800,800,False,False
18357,Icebox,2506554,13,1994,6,0,11,1.0,0,800,600,False,False
18358,Icebox,2506554,13,11412,4,434,11,1.0,0,800,800,True,True
18359,Icebox,2506554,13,1804,11,749,11,1.0,0,800,950,True,True
18360,Icebox,2506555,14,3842,20,45,19,1.0,400,1650,2150,False,False
18361,Icebox,2506555,14,269,4,87,13,1.0,0,1900,1900,False,False
18362,Icebox,2506555,14,4509,21,172,5,1.0,300,3000,3500,True,True
18363,Icebox,2506555,14,4157,12,0,13,2.0,50,2150,2150,False,False
18364,Icebox,2506555,14,1091,6,389,5,2.0,50,3250,3250,True,True
18365,Icebox,2506555,14,3599,5,6,18,2.0,100,3200,3000,True,True
18366,Icebox,2506555,14,74,5,23,19,1.0,0,1900,2100,False,False
18367,Icebox,2506555,14,1994,6,0,17,1.0,150,1750,1750,False,False
18368,Icebox,2506555,14,11412,4,696,5,2.0,100,3600,4100,True,True
18369,Icebox,2506555,14,1804,11,60,5,2.0,250,3650,3800,True,True
18370,Icebox,2506556,15,3842,20,331,13,1.0,1300,1500,1850,False,True
18371,Icebox,2506556,15,269,4,122,13,1.0,1200,1200,1200,False,True
18372,Icebox,2506556,15,4509,21,50,5,2.0,2250,1550,4400,False,False
18373,Icebox,2506556,15,4157,12,78,11,,2250,200,550,False,True
18374,Icebox,2506556,15,1091,6,388,5,2.0,2950,600,4450,False,True
18375,Icebox,2506556,15,3599,5,605,18,2.0,2800,600,3200,True,True
18376,Icebox,2506556,15,74,5,300,19,1.0,700,1700,2100,False,True
18377,Icebox,2506556,15,1994,6,0,13,,1550,1000,1200,False,False
18378,Icebox,2506556,15,11412,4,87,5,2.0,2300,1700,4250,False,True
18379,Icebox,2506556,15,1804,11,167,5,2.0,2150,1400,3800,True,True
18380,Icebox,2506557,16,3842,20,62,6,2.0,350,4050,4550,False,False
18381,Icebox,2506557,16,269,4,0,4,2.0,0,4300,4300,False,False
18382,Icebox,2506557,16,4509,21,140,4,2.0,1350,4200,4450,True,True
18383,Icebox,2506557,16,4157,12,0,15,1.0,50,5100,5650,False,False
18384,Icebox,2506557,16,1091,6,219,6,2.0,1950,4500,4500,True,True
18385,Icebox,2506557,16,3599,5,188,4,2.0,3200,3500,4500,True,True
18386,Icebox,2506557,16,74,5,0,4,1.0,100,3700,3900,False,False
18387,Icebox,2506557,16,1994,6,0,4,2.0,150,4300,4300,False,False
18388,Icebox,2506557,16,11412,4,240,4,2.0,1150,4450,4600,True,True
18389,Icebox,2506557,16,1804,11,510,5,2.0,5250,400,4600,True,True
18390,Breeze,2500565,1,16804,4,26,11,,100,700,700,False,False
18391,Breeze,2500565,1,2483,4,0,12,,0,800,800,False,False
18392,Breeze,2500565,1,23845,12,0,13,,0,800,800,True,True
18393,Breeze,2500565,1,10253,14,684,12,,50,750,900,True,True
18394,Breeze,2500565,1,4746,3,0,12,,0,800,600,False,False
18395,Breeze,2500565,1,398,6,516,11,1.0,0,800,800,True,True
18396,Breeze,2500565,1,2423,12,0,13,,0,800,800,False,False
18397,Breeze,2500565,1,2895,16,340,12,,50,750,750,False,True
18398,Breeze,2500565,1,1506,6,0,13,,0,800,800,False,False
18399,Breeze,2500565,1,3211,3,0,12,,0,800,500,True,True
18400,Breeze,2500566,2,16804,4,53,11,,2000,0,0,False,True
18401,Breeze,2500566,2,2483,4,179,16,1.0,350,2650,2950,True,True
18402,Breeze,2500566,2,23845,12,210,16,1.0,0,3000,3800,False,True
18403,Breeze,2500566,2,10253,14,239,16,2.0,0,3650,4600,False,True
18404,Breeze,2500566,2,4746,3,497,11,,1800,100,100,False,True
18405,Breeze,2500566,2,398,6,315,16,1.0,150,3250,3550,True,True
18406,Breeze,2500566,2,2423,12,0,11,,1900,0,0,False,False
18407,Breeze,2500566,2,2895,16,129,11,,2150,0,0,False,True
18408,Breeze,2500566,2,1506,6,14,11,,1500,400,400,False,False
18409,Breeze,2500566,2,3211,3,105,18,2.0,0,3000,3200,True,True
18410,Breeze,2500567,3,16804,4,63,4,2.0,100,4600,4600,False,True
18411,Breeze,2500567,3,2483,4,130,12,2.0,2000,1550,2200,False,True
18412,Breeze,2500567,3,23845,12,104,16,1.0,2800,400,3000,False,True
18413,Breeze,2500567,3,10253,14,325,16,2.0,1700,1500,4000,False,True
18414,Breeze,2500567,3,4746,3,630,4,2.0,400,4500,4100,True,True
18415,Breeze,2500567,3,398,6,280,16,2.0,1750,1600,3850,False,True
18416,Breeze,2500567,3,2423,12,0,4,2.0,150,4450,4450,False,True
18417,Breeze,2500567,3,2895,16,549,4,2.0,250,4600,4600,False,True
18418,Breeze,2500567,3,1506,6,180,4,2.0,100,4100,4500,True,True
18419,Breeze,2500567,3,3211,3,0,4,2.0,0,3200,4400,False,True
18420,Breeze,2500568,4,16804,4,40,4,2.0,2400,3900,4600,False,False
18421,Breeze,2500568,4,2483,4,18,4,1.0,100,4000,4000,False,False
18422,Breeze,2500568,4,23845,12,235,15,,0,4700,4850,False,True
18423,Breeze,2500568,4,10253,14,110,4,1.0,100,3700,4050,False,True
18424,Breeze,2500568,4,4746,3,679,4,2.0,600,600,4300,True,True
18425,Breeze,2500568,4,398,6,40,4,1.0,150,3700,3900,False,False
18426,Breeze,2500568,4,2423,12,0,4,2.0,2450,3900,4450,False,False
18427,Breeze,2500568,4,2895,16,275,4,1.0,200,3750,3750,False,True
18428,Breeze,2500568,4,1506,6,255,4,2.0,100,600,4500,False,True
18429,Breeze,2500568,4,3211,3,810,13,1.0,100,1800,1300,False,True
18430,Breeze,2500569,5,16804,4,42,4,2.0,1650,4050,4600,True,True
18431,Breeze,2500569,5,2483,4,432,13,,1300,1200,1500,False,True
18432,Breeze,2500569,5,23845,12,330,13,,1400,1200,1350,False,True
18433,Breeze,2500569,5,10253,14,26,11,,2250,250,250,False,False
18434,Breeze,2500569,5,4746,3,369,4,2.0,0,1600,4300,False,True
18435,Breeze,2500569,5,398,6,73,13,,1750,800,1200,False,True
18436,Breeze,2500569,5,2423,12,451,4,2.0,1500,4250,4450,True,True
18437,Breeze,2500569,5,2895,16,0,4,1.0,150,3550,4000,False,False
18438,Breeze,2500569,5,1506,6,310,4,2.0,2000,4500,4500,True,True
18439,Breeze,2500569,5,3211,3,78,11,,2800,300,300,False,False
18440,Breeze,2500570,6,16804,4,25,4,2.0,2950,1700,4600,False,True
18441,Breeze,2500570,6,2483,4,470,4,2.0,350,4050,4600,False,True
18442,Breeze,2500570,6,23845,12,300,15,2.0,600,5700,6250,False,True
18443,Breeze,2500570,6,10253,14,280,4,2.0,500,4650,4650,False,True
18444,Breeze,2500570,6,4746,3,523,4,2.0,1800,4500,4300,False,True
18445,Breeze,2500570,6,398,6,40,4,2.0,150,4500,4500,False,False
18446,Breeze,2500570,6,2423,12,0,4,2.0,600,1400,4450,False,False
18447,Breeze,2500570,6,2895,16,340,4,2.0,1900,4150,4600,False,True
18448,Breeze,2500570,6,1506,6,509,4,2.0,900,1400,5300,True,True
18449,Breeze,2500570,6,3211,3,80,4,1.0,300,3600,3300,False,True
18450,Breeze,2500571,7,16804,4,80,4,2.0,1950,4300,4600,False,True
18451,Breeze,2500571,7,2483,4,280,16,,1000,2650,2950,False,True
18452,Breeze,2500571,7,23845,12,100,11,1.0,3300,400,950,False,True
18453,Breeze,2500571,7,10253,14,50,13,,2050,1550,1550,False,False
18454,Breeze,2500571,7,4746,3,500,4,2.0,1000,4500,4300,True,True
18455,Breeze,2500571,7,398,6,50,13,1.0,1650,1400,1800,False,False
18456,Breeze,2500571,7,2423,12,0,4,2.0,2250,4550,4750,False,False
18457,Breeze,2500571,7,2895,16,25,4,2.0,800,4600,4600,True,True
18458,Breeze,2500571,7,1506,6,720,4,2.0,100,1600,5300,True,True
18459,Breeze,2500571,7,3211,3,200,13,1.0,1400,1800,1800,False,True
18460,Breeze,2500572,8,16804,4,0,4,2.0,1350,3900,4600,False,True
18461,Breeze,2500572,8,2483,4,280,4,2.0,200,3900,4600,False,True
18462,Breeze,2500572,8,23845,12,260,15,2.0,500,5700,6250,True,True
18463,Breeze,2500572,8,10253,14,380,4,2.0,650,4300,4650,True,True
18464,Breeze,2500572,8,4746,3,901,4,2.0,3400,1300,4500,False,True
18465,Breeze,2500572,8,398,6,300,4,2.0,150,4400,4600,False,True
18466,Breeze,2500572,8,2423,12,0,4,2.0,1650,3900,4450,False,True
18467,Breeze,2500572,8,2895,16,128,4,2.0,3850,250,5400,False,True
18468,Breeze,2500572,8,1506,6,146,4,2.0,3600,400,5300,True,True
18469,Breeze,2500572,8,3211,3,25,4,2.0,400,4100,3900,False,True
18470,Breeze,2500573,9,16804,4,105,4,2.0,2000,4450,4600,True,True
18471,Breeze,2500573,9,2483,4,40,4,1.0,100,3300,3850,True,True
18472,Breeze,2500573,9,23845,12,300,15,2.0,250,550,6250,True,True
18473,Breeze,2500573,9,10253,14,0,4,1.0,50,900,4050,False,False
18474,Breeze,2500573,9,4746,3,575,4,2.0,1700,4500,4300,True,True
18475,Breeze,2500573,9,398,6,30,4,2.0,1850,4400,4800,False,False
18476,Breeze,2500573,9,2423,12,219,4,1.0,200,3650,3850,True,True
18477,Breeze,2500573,9,2895,16,28,4,2.0,1450,4600,4600,True,True
18478,Breeze,2500573,9,1506,6,40,4,2.0,1500,1400,5300,False,True
18479,Breeze,2500573,9,3211,3,0,4,2.0,1800,4500,3900,False,False
18480,Breeze,2500574,10,16804,4,639,4,2.0,5300,0,4050,False,True
18481,Breeze,2500574,10,2483,4,455,4,1.0,150,950,4000,True,True
18482,Breeze,2500574,10,23845,12,289,15,2.0,350,0,6250,False,True
18483,Breeze,2500574,10,10253,14,135,19,2.0,0,3050,3150,False,True
18484,Breeze,2500574,10,4746,3,0,4,2.0,2100,3300,4300,True,True
18485,Breeze,2500574,10,398,6,12,4,1.0,50,3700,3900,False,False
18486,Breeze,2500574,10,2423,12,499,4,2.0,2150,1550,4450,True,True
18487,Breeze,2500574,10,2895,16,25,4,2.0,4050,700,4600,False,True
18488,Breeze,2500574,10,1506,6,29,4,2.0,3400,1400,4500,False,True
18489,Breeze,2500574,10,3211,3,40,4,1.0,0,3700,3300,False,False
18490,Breeze,2500575,11,16804,4,25,4,2.0,4250,4750,4900,False,True
18491,Breeze,2500575,11,2483,4,69,4,1.0,750,800,4000,True,True
18492,Breeze,2500575,11,23845,12,940,13,,2150,800,1350,False,True
18493,Breeze,2500575,11,10253,14,55,13,,1600,800,1400,False,True
18494,Breeze,2500575,11,4746,3,122,15,2.0,4600,500,6400,False,True
18495,Breeze,2500575,11,398,6,342,13,,1450,1000,1200,True,True
18496,Breeze,2500575,11,2423,12,0,4,2.0,4150,1700,4750,False,False
18497,Breeze,2500575,11,2895,16,290,4,2.0,3200,4150,4600,False,True
18498,Breeze,2500575,11,1506,6,392,4,2.0,2600,4400,4800,False,True
18499,Breeze,2500575,11,3211,3,50,13,,1100,1300,1100,False,True
18500,Breeze,2500576,12,16804,4,605,4,2.0,1550,4600,4900,False,True
18501,Breeze,2500576,12,2483,4,0,4,1.0,300,550,4000,True,True
18502,Breeze,2500576,12,23845,12,350,15,1.0,300,5450,5650,False,True
18503,Breeze,2500576,12,10253,14,0,4,2.0,250,4350,4950,False,False
18504,Breeze,2500576,12,4746,3,0,4,2.0,2300,4200,4300,False,False
18505,Breeze,2500576,12,398,6,769,4,2.0,450,4400,4800,True,True
18506,Breeze,2500576,12,2423,12,0,15,2.0,350,5700,6250,False,False
18507,Breeze,2500576,12,2895,16,0,4,2.0,1100,4200,4900,False,False
18508,Breeze,2500576,12,1506,6,40,4,2.0,500,4400,4800,False,False
18509,Breeze,2500576,12,3211,3,280,6,2.0,2800,4200,4000,True,True
18510,Breeze,2500577,13,16804,4,299,12,,0,800,800,False,True
18511,Breeze,2500577,13,2483,4,359,12,,0,800,800,True,True
